"","VALUE","Freq","EVT_NAME","LFRDB","EVT_FUEL","EVT_Fuel_N","EVT_LF","EVT_PHYS","EVT_GP","EVT_GP_N","SAF_SRM","EVT_ORDER","EVT_CLASS","EVT_SBCLS","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"1",7011,841293,"Rocky Mountain Aspen Forest and Woodland",7011,2011,"Tr Rocky Mountain Aspen Forest and Woodland","Tree","Hardwood",602,"Aspen Forest, Woodland, and Parkland","SAF 217: Aspen","Tree-dominated","Open tree canopy","Deciduous open tree canopy",192,255,138,0.752941,1,0.541176,187099,0.6
"2",7012,6,"Rocky Mountain Bigtooth Maple Ravine Woodland",7012,2012,"Tr Rocky Mountain Bigtooth Maple Ravine Woodland","Tree","Hardwood",605,"Bigtooth Maple Woodland","SRM 418: Bigtooth Maple","Tree-dominated","Open tree canopy","Deciduous open tree canopy",171,255,138,0.670588,1,0.541176,1,0
"3",7016,1148630,"Colorado Plateau Pinyon-Juniper Woodland",7016,2016,"Tr Colorado Plateau Pinyon-Juniper Woodland","Tree","Conifer",630,"Pinyon-Juniper Woodland","SRM 504: Juniper-Pinyon Pine Woodland","Tree-dominated","Open tree canopy","Evergreen open tree canopy",121,255,94,0.47451,1,0.368627,255449,0.8
"4",7020,104,"Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland",7020,2020,"Tr Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland","Tree","Conifer",621,"Limber Pine Woodland","SAF 209: Bristlecone Pine","Tree-dominated","Open tree canopy","Evergreen open tree canopy",63,255,46,0.247059,1,0.180392,23,0
"5",7046,7,"Northern Rocky Mountain Subalpine Woodland and Parkland",7046,2046,"Tr Northern Rocky Mountain Subalpine Woodland and Parkland","Tree","Conifer",640,"Subalpine Woodland and Parkland","SAF 208: Whitebark Pine","Tree-dominated","Open tree canopy","Evergreen open tree canopy",191,255,233,0.74902,1,0.913725,2,0
"6",7049,2488524,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",7049,2049,"Tr Rocky Mountain Foothill Limber Pine-Juniper Woodland","Tree","Conifer",621,"Limber Pine Woodland","SAF 219: Limber Pine","Tree-dominated","Open tree canopy","Evergreen open tree canopy",174,245,224,0.682353,0.960784,0.878431,553434,1.7
"7",7050,428576,"Rocky Mountain Lodgepole Pine Forest",7050,2050,"Tr Rocky Mountain Lodgepole Pine Forest","Tree","Conifer",622,"Lodgepole Pine Forest and Woodland","SAF 218: Lodgepole Pine","Tree-dominated","Closed tree canopy","Evergreen closed tree canopy",163,240,219,0.639216,0.941176,0.858824,95313,0.3
"8",7051,33241,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",7051,2051,"Tr Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Tree","Conifer",625,"Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland","SAF 210: Interior Douglas-Fir","Tree-dominated","Closed tree canopy","Evergreen closed tree canopy",0,51,0,0,0.2,0,7393,0
"9",7052,39,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",7052,2052,"Tr Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Tree","Conifer",643,"Douglas-fir-Grand Fir-White Fir Forest and Woodland","SAF 211: White Fir","Tree-dominated","Closed tree canopy","Evergreen closed tree canopy",0,204,0,0,0.8,0,9,0
"10",7054,381731,"Southern Rocky Mountain Ponderosa Pine Woodland",7054,2054,"Tr Southern Rocky Mountain Ponderosa Pine Woodland","Tree","Conifer",631,"Ponderosa Pine Forest, Woodland and Savanna","SAF 237: Interior Ponderosa Pine","Tree-dominated","Open tree canopy","Evergreen open tree canopy",214,255,181,0.839216,1,0.709804,84895,0.3
"11",7055,71706,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",7055,2055,"Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Tree","Conifer",639,"Spruce-Fir Forest and Woodland","SAF 206: Engelmann Spruce-Subalpine Fir","Tree-dominated","Closed tree canopy","Evergreen closed tree canopy",236,252,204,0.92549,0.988235,0.8,15947,0
"12",7056,8,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",7056,2056,"Tr Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Tree","Conifer",639,"Spruce-Fir Forest and Woodland","SAF 206: Engelmann Spruce-Subalpine Fir","Tree-dominated","Closed tree canopy","Evergreen closed tree canopy",236,252,204,0.92549,0.988235,0.8,2,0
"13",7057,20675,"Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland",7057,2057,"Tr Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland","Tree","Conifer",621,"Limber Pine Woodland","SAF 209: Bristlecone Pine","Tree-dominated","Open tree canopy","Evergreen open tree canopy",63,255,46,0.247059,1,0.180392,4598,0
"14",7061,34934,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",7061,2061,"Tr Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Tree","Conifer-Hardwood",603,"Aspen-Mixed Conifer Forest and Woodland","SAF 217: Aspen","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",192,255,138,0.752941,1,0.541176,7769,0
"15",7062,803470,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland",7062,2062,"Tr Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Tree","Conifer",628,"Mountain Mahogany Woodland and Shrubland","SRM 415: Curlleaf Mountain-Mahogany","Tree-dominated","Open tree canopy","Evergreen open tree canopy",155,235,216,0.607843,0.921569,0.847059,178687,0.5
"16",7064,25,"Colorado Plateau Mixed Low Sagebrush Shrubland",7064,2064,"Sh Colorado Plateau Mixed Low Sagebrush Shrubland","Shrub","Shrubland",623,"Low Sagebrush Shrubland and Steppe","SRM 405: Black Sagebrush","Shrub-dominated","Dwarf-shrubland","Evergreen dwarf-shrubland",204,182,135,0.8,0.713725,0.529412,6,0
"17",7066,9257738,"Inter-Mountain Basins Mat Saltbush Shrubland",7066,2066,"Sh Inter-Mountain Basins Mat Saltbush Shrubland","Shrub","Shrubland",636,"Salt Desert Scrub","SRM 501: Saltbush-Greasewood","Shrub-dominated","Dwarf-shrubland","Evergreen dwarf-shrubland",194,170,126,0.760784,0.666667,0.494118,2058871,6.3
"18",7072,5790965,"Wyoming Basins Dwarf Sagebrush Shrubland and Steppe",7072,2072,"Sh Wyoming Basins Dwarf Sagebrush Shrubland and Steppe","Shrub","Shrubland",623,"Low Sagebrush Shrubland and Steppe","SRM 405: Black Sagebrush","Shrub-dominated","Dwarf-shrubland","Evergreen dwarf-shrubland",204,182,135,0.8,0.713725,0.529412,1287880,3.9
"19",7080,44407485,"Inter-Mountain Basins Big Sagebrush Shrubland",7080,2080,"Sh Inter-Mountain Basins Big Sagebrush Shrubland","Shrub","Shrubland",604,"Big Sagebrush Shrubland and Steppe","SRM 403: Wyoming Big Sagebrush","Shrub-dominated","Shrubland","Evergreen shrubland",130,101,72,0.509804,0.396078,0.282353,9875987,30.1
"20",7081,1991614,"Inter-Mountain Basins Mixed Salt Desert Scrub",7081,2081,"Sh Inter-Mountain Basins Mixed Salt Desert Scrub","Shrub","Shrubland",636,"Salt Desert Scrub","SRM 414: Salt Desert Shrub","Shrub-dominated","Shrubland","Evergreen shrubland",156,128,92,0.611765,0.501961,0.360784,442924,1.4
"21",7086,285000,"Rocky Mountain Lower Montane-Foothill Shrubland",7086,2086,"Sh Rocky Mountain Lower Montane-Foothill Shrubland","Shrub","Shrubland",612,"Deciduous Shrubland","SRM 421: Chokecherry-Serviceberry-Rose","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",117,87,61,0.458824,0.341176,0.239216,63382,0.2
"22",7102,1,"Colorado Plateau Pinyon-Juniper Shrubland",7102,2102,"Sh Colorado Plateau Pinyon-Juniper Shrubland","Shrub","Shrubland",699,"Pinyon-Juniper Shrubland","SRM 504: Juniper-Pinyon Pine Woodland","Shrub-dominated","Shrubland","Evergreen shrubland",121,255,94,0.47451,1,0.368627,0,0
"23",7106,24197,"Northern Rocky Mountain Montane-Foothill Deciduous Shrubland",7106,2106,"Sh Northern Rocky Mountain Montane-Foothill Deciduous Shrubland","Shrub","Shrubland",612,"Deciduous Shrubland","SRM 421: Chokecherry-Serviceberry-Rose","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",117,87,61,0.458824,0.341176,0.239216,5381,0
"24",7107,26859,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",7107,2107,"Sh Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrub","Shrubland",612,"Deciduous Shrubland","SRM 413: Gambel oak","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",245,175,54,0.960784,0.686275,0.211765,5973,0
"25",7117,20,"Southern Rocky Mountain Ponderosa Pine Savanna",7117,2117,"Tr Southern Rocky Mountain Ponderosa Pine Savanna","Tree","Conifer",631,"Ponderosa Pine Forest, Woodland and Savanna","SAF 237: Interior Ponderosa Pine","Tree-dominated","Sparse tree canopy","Evergreen sparse tree canopy",214,255,181,0.839216,1,0.709804,4,0
